Prekladiste 1: 452 hospod
Prekladiste 2: 524 hospod
Prekladiste 3: 435 hospod
Prekladiste 4: 534 hospod
Prekladiste 5: 490 hospod
Prekladiste 6: 429 hospod
Prekladiste 7: 434 hospod
Prekladiste 8: 502 hospod
Prekladiste soucet: 3800
Pivovar: 200
Prekladiste 4002 prijalo objednavku Objednavka: [den=0, cas=den 0 0:0, objem=1, id=20]
Auto 265 patrici prekladisti 3 vyklada v case: den 0 13:32 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1]
Auto 224 patrici prekladisti 4 vyklada v case: den 0 13:32 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3517]
Auto 211 patrici prekladisti 3 vyklada v case: den 0 13:32 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1993]
Auto 138 patrici prekladisti 4 vyklada v case: den 0 13:32 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3654]
Auto 120 patrici prekladisti 3 vyklada v case: den 0 13:32 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2560]
Auto 101 patrici prekladisti 2 vyklada v case: den 0 13:32 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1917]
Auto 67 patrici prekladisti 1 vyklada v case: den 0 13:32 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1571]
Auto 402 patrici prekladisti 7 vyklada v case: den 0 13:33 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3241]
Auto 335 patrici prekladisti 2 vyklada v case: den 0 13:33 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=487]
Auto 280 patrici prekladisti 4 vyklada v case: den 0 13:33 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=87]
Auto 204 patrici prekladisti 2 vyklada v case: den 0 13:33 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=871]
Auto 203 patrici prekladisti 1 vyklada v case: den 0 13:33 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1436]
Auto 162 patrici prekladisti 6 vyklada v case: den 0 13:33 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3240]
Auto 151 patrici prekladisti 5 vyklada v case: den 0 13:33 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2009]
Auto 146 patrici prekladisti 5 vyklada v case: den 0 13:33 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3340]
Auto 139 patrici prekladisti 5 vyklada v case: den 0 13:33 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3978]
Auto 64 patrici prekladisti 0 vyklada v case: den 0 13:33 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=2115]
Auto 387 patrici prekladisti 6 vyklada v case: den 0 13:34 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2486]
Auto 380 patrici prekladisti 5 vyklada v case: den 0 13:34 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=3703]
Auto 262 patrici prekladisti 2 vyklada v case: den 0 13:34 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=43]
Auto 219 patrici prekladisti 4 vyklada v case: den 0 13:34 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1215]
Auto 201 patrici prekladisti 1 vyklada v case: den 0 13:34 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1490]
Auto 197 patrici prekladisti 1 vyklada v case: den 0 13:34 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=813]
Auto 128 patrici prekladisti 4 vyklada v case: den 0 13:34 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=679]
Auto 126 (nakladak) se vratilo z okruzni jizdy v case: den 0 13:34
Auto 122 patrici prekladisti 4 vyklada v case: den 0 13:34 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=2909]
Auto 71 patrici prekladisti 1 vyklada v case: den 0 13:34 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3004]
Auto 23 patrici prekladisti 2 vyklada v case: den 0 13:34 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=347]
Auto 17 patrici prekladisti 1 vyklada v case: den 0 13:34 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=957]
Auto 12 (nakladak) se vratilo z okruzni jizdy v case: den 0 13:34
Auto 11 patrici prekladisti 0 vyklada v case: den 0 13:34 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=465]
Auto 8 patrici prekladisti 7 vyklada v case: den 0 13:34 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=782]
Auto 378 patrici prekladisti 5 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1219]
Auto 372 patrici prekladisti 5 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=281]
Auto 359 patrici prekladisti 4 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=482]
Auto 344 patrici prekladisti 3 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=3323]
Auto 343 patrici prekladisti 3 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1239]
Auto 342 patrici prekladisti 2 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=6, id=3731]
Auto 297 patrici prekladisti 7 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=980]
Auto 291 patrici prekladisti 6 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1663]
Auto 267 patrici prekladisti 3 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3067]
Auto 172 patrici prekladisti 7 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2101]
Auto 133 patrici prekladisti 4 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2125]
Auto 132 patrici prekladisti 4 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2663]
Auto 65 patrici prekladisti 0 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=886]
Auto 50 patrici pivovaru vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3457]
Auto 30 patrici prekladisti 4 vyklada v case: den 0 13:35 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=544]
Auto 347 patrici prekladisti 3 vyklada v case: den 0 13:36 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2068]
Auto 268 patrici prekladisti 3 vyklada v case: den 0 13:36 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1918]
Auto 256 patrici prekladisti 1 vyklada v case: den 0 13:36 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3960]
Auto 215 patrici prekladisti 3 vyklada v case: den 0 13:36 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1604]
Auto 191 patrici prekladisti 0 vyklada v case: den 0 13:36 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2619]
Auto 189 patrici pivovaru vyklada v case: den 0 13:36 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=3270]
Auto 183 (nakladak) se vratilo z okruzni jizdy v case: den 0 13:36
Auto 161 patrici prekladisti 6 vyklada v case: den 0 13:36 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3470]
Auto 80 patrici prekladisti 1 vyklada v case: den 0 13:36 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3621]
Auto 66 patrici prekladisti 0 vyklada v case: den 0 13:36 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=2636]
Auto 13 patrici prekladisti 0 vyklada v case: den 0 13:36 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=3210]
Auto 2 patrici prekladisti 1 vyklada v case: den 0 13:36 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=2750]
Auto 216 patrici prekladisti 3 vyklada v case: den 0 13:37 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1002]
Auto 182 patrici prekladisti 7 vyklada v case: den 0 13:37 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=3933]
Auto 181 patrici prekladisti 7 vyklada v case: den 0 13:37 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=384]
Auto 149 patrici prekladisti 5 vyklada v case: den 0 13:37 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=912]
Auto 108 patrici prekladisti 3 vyklada v case: den 0 13:37 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=966]
Auto 62 patrici prekladisti 0 vyklada v case: den 0 13:37 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1393]
Auto 49 patrici pivovaru vyklada v case: den 0 13:37 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3269]
Auto 26 patrici prekladisti 3 vyklada v case: den 0 13:37 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=942]
Auto 285 patrici prekladisti 5 vyklada v case: den 0 13:38 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=3922]
Auto 222 patrici prekladisti 4 vyklada v case: den 0 13:38 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=143]
Auto 184 patrici prekladisti 7 vyklada v case: den 0 13:38 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=3540]
Auto 137 patrici prekladisti 4 vyklada v case: den 0 13:38 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2551]
Auto 127 patrici prekladisti 4 vyklada v case: den 0 13:38 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2367]
Auto 107 patrici prekladisti 3 vyklada v case: den 0 13:38 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=2345]
Auto 97 patrici prekladisti 2 vyklada v case: den 0 13:38 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=492]
Auto 59 patrici prekladisti 0 vyklada v case: den 0 13:38 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3611]
Auto 289 patrici prekladisti 6 vyklada v case: den 0 13:39 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1037]
Auto 277 patrici prekladisti 4 vyklada v case: den 0 13:39 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2517]
Auto 225 patrici prekladisti 4 vyklada v case: den 0 13:39 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3983]
Auto 105 patrici prekladisti 3 vyklada v case: den 0 13:39 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1891]
Auto 96 patrici prekladisti 2 vyklada v case: den 0 13:39 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1828]
Auto 86 patrici prekladisti 1 vyklada v case: den 0 13:39 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3108]
Auto 63 patrici prekladisti 0 vyklada v case: den 0 13:39 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2876]
Auto 44 patrici prekladisti 7 vyklada v case: den 0 13:39 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=39]
Auto 395 patrici prekladisti 7 vyklada v case: den 0 13:40 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=458]
Auto 288 patrici prekladisti 6 vyklada v case: den 0 13:40 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=368]
Auto 261 patrici prekladisti 2 vyklada v case: den 0 13:40 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2732]
Auto 205 patrici prekladisti 2 vyklada v case: den 0 13:40 Objednavka: [den=0, cas=den 0 0:0, objem=6, id=123]
Auto 196 patrici prekladisti 1 vyklada v case: den 0 13:40 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=236]
Auto 193 patrici prekladisti 0 vyklada v case: den 0 13:40 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3290]
Auto 186 patrici prekladisti 7 vyklada v case: den 0 13:40 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1288]
Auto 159 patrici prekladisti 6 vyklada v case: den 0 13:40 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2874]
Auto 130 patrici prekladisti 4 vyklada v case: den 0 13:40 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2403]
Auto 46 patrici pivovaru vyklada v case: den 0 13:40 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=3762]
Auto 11 patrici prekladisti 0 vyklada v case: den 0 13:40 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=327]
Auto 329 patrici prekladisti 1 vyklada v case: den 0 13:41 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=1120]
Auto 324 patrici prekladisti 1 vyklada v case: den 0 13:41 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1267]
Auto 312 patrici prekladisti 0 vyklada v case: den 0 13:41 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1160]
Auto 257 patrici prekladisti 1 vyklada v case: den 0 13:41 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2685]
Auto 228 patrici prekladisti 5 vyklada v case: den 0 13:41 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3107]
Auto 199 patrici prekladisti 1 vyklada v case: den 0 13:41 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3984]
Auto 161 patrici prekladisti 6 vyklada v case: den 0 13:41 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=2161]
Auto 160 (nakladak) se vratilo z okruzni jizdy v case: den 0 13:41
Auto 153 patrici prekladisti 6 vyklada v case: den 0 13:41 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=3863]
Auto 125 patrici prekladisti 4 vyklada v case: den 0 13:41 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=262]
Auto 48 patrici pivovaru vyklada v case: den 0 13:41 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2849]
Auto 381 patrici prekladisti 6 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=2691]
Auto 372 patrici prekladisti 5 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=3663]
Auto 353 patrici prekladisti 3 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=6, id=2864]
Auto 308 patrici prekladisti 0 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=6, id=496]
Auto 265 patrici prekladisti 3 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1398]
Auto 246 patrici pivovaru vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2348]
Auto 238 patrici prekladisti 6 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2370]
Auto 232 patrici prekladisti 5 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3656]
Auto 229 patrici prekladisti 5 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=3935]
Auto 207 patrici prekladisti 2 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2061]
Auto 200 patrici prekladisti 1 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1182]
Auto 176 patrici prekladisti 7 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=537]
Auto 162 patrici prekladisti 6 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=3365]
Auto 158 patrici prekladisti 6 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=339]
Auto 157 patrici prekladisti 6 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1889]
Auto 58 patrici prekladisti 0 vyklada v case: den 0 13:42 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=36]
Auto 32 (nakladak) se vratilo z okruzni jizdy v case: den 0 13:42
Auto 266 patrici prekladisti 3 vyklada v case: den 0 13:43 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3737]
Auto 264 patrici prekladisti 2 vyklada v case: den 0 13:43 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2149]
Auto 234 patrici prekladisti 6 vyklada v case: den 0 13:43 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=193]
Auto 219 patrici prekladisti 4 vyklada v case: den 0 13:43 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1262]
Auto 101 patrici prekladisti 2 vyklada v case: den 0 13:43 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2679]
Auto 47 patrici pivovaru vyklada v case: den 0 13:43 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3639]
Auto 391 patrici prekladisti 6 vyklada v case: den 0 13:44 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3722]
Auto 294 patrici prekladisti 7 vyklada v case: den 0 13:44 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=838]
Auto 258 patrici prekladisti 1 vyklada v case: den 0 13:44 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=973]
Auto 221 patrici prekladisti 4 vyklada v case: den 0 13:44 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=402]
Auto 210 patrici prekladisti 3 vyklada v case: den 0 13:44 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3705]
Auto 208 patrici prekladisti 2 vyklada v case: den 0 13:44 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=743]
Auto 170 patrici prekladisti 7 vyklada v case: den 0 13:44 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=101]
Auto 168 patrici prekladisti 7 vyklada v case: den 0 13:44 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2920]
Auto 167 patrici prekladisti 6 vyklada v case: den 0 13:44 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3870]
Auto 155 patrici prekladisti 6 vyklada v case: den 0 13:44 Objednavka: [den=0, cas=den 0 0:0, objem=6, id=1273]
Auto 73 (nakladak) se vratilo z okruzni jizdy v case: den 0 13:44
Auto 382 patrici prekladisti 6 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3879]
Auto 374 patrici prekladisti 5 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=316]
Auto 348 patrici prekladisti 3 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3548]
Auto 317 patrici prekladisti 1 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=2862]
Auto 292 patrici prekladisti 6 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=924]
Auto 254 patrici prekladisti 1 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1548]
Auto 248 patrici prekladisti 0 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1223]
Auto 241 patrici prekladisti 7 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1396]
Auto 226 patrici prekladisti 5 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=2062]
Auto 201 patrici prekladisti 1 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=802]
Auto 195 patrici prekladisti 0 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1868]
Auto 134 patrici prekladisti 4 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=336]
Auto 124 patrici prekladisti 4 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1148]
Auto 74 patrici prekladisti 1 vyklada v case: den 0 13:45 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2812]
Auto 371 patrici prekladisti 5 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2207]
Auto 352 patrici prekladisti 3 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=165]
Auto 336 patrici prekladisti 2 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3788]
Auto 334 patrici prekladisti 2 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3413]
Auto 318 patrici prekladisti 1 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=671]
Auto 296 patrici prekladisti 7 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1463]
Auto 287 patrici prekladisti 5 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1056]
Auto 280 patrici prekladisti 4 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1382]
Auto 263 patrici prekladisti 2 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1984]
Auto 255 patrici prekladisti 1 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=486]
Auto 249 patrici prekladisti 0 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=474]
Auto 152 patrici prekladisti 5 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1497]
Auto 123 patrici prekladisti 4 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=846]
Auto 117 patrici prekladisti 3 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=3359]
Auto 103 patrici prekladisti 3 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=777]
Auto 82 patrici prekladisti 1 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=258]
Auto 37 patrici prekladisti 6 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=574]
Auto 30 patrici prekladisti 4 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1447]
Auto 24 patrici prekladisti 3 vyklada v case: den 0 13:46 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=608]
Auto 402 patrici prekladisti 7 vyklada v case: den 0 13:47 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=3800]
Auto 299 patrici prekladisti 7 vyklada v case: den 0 13:47 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2201]
Auto 256 patrici prekladisti 1 vyklada v case: den 0 13:47 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=2999]
Auto 247 patrici prekladisti 0 vyklada v case: den 0 13:47 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=772]
Auto 220 patrici prekladisti 4 vyklada v case: den 0 13:47 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3454]
Auto 197 patrici prekladisti 1 vyklada v case: den 0 13:47 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3468]
Auto 165 patrici prekladisti 6 vyklada v case: den 0 13:47 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3058]
Auto 119 patrici prekladisti 3 vyklada v case: den 0 13:47 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=54]
Auto 114 patrici prekladisti 3 vyklada v case: den 0 13:47 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1833]
Auto 54 patrici prekladisti 0 vyklada v case: den 0 13:47 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3135]
Auto 5 (nakladak) se vratilo z okruzni jizdy v case: den 0 13:47
Auto 343 patrici prekladisti 3 vyklada v case: den 0 13:48 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=2976]
Auto 293 patrici prekladisti 7 vyklada v case: den 0 13:48 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=3383]
Auto 224 patrici prekladisti 4 vyklada v case: den 0 13:48 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=994]
Auto 217 patrici prekladisti 3 vyklada v case: den 0 13:48 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=1014]
Auto 209 patrici prekladisti 3 vyklada v case: den 0 13:48 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=202]
Auto 187 patrici pivovaru vyklada v case: den 0 13:48 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3918]
Auto 178 (nakladak) se vratilo z okruzni jizdy v case: den 0 13:48
Auto 93 patrici prekladisti 2 vyklada v case: den 0 13:48 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3739]
Auto 17 patrici prekladisti 1 vyklada v case: den 0 13:48 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=2609]
